Ancient Greek Prose Data,Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 116ab759730f9312abc012cfe6e0f24933d1bc47,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character,,,,,,,,,,,,,,,,
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
flavius_josephus.antiquitates_judaicae.part.8.tess,0.00046460862254605527,0.005243440168734052,4.4248440242481454e-05,0.00017699376096992582,0.011039985840499122,0.002662281154589301,0.00019174324105075295,9.587162052537648e-05,0.00041708872072930943,0.012048192771084338,0.0014970722282039558,0.007514860101181433,0.0007743477042434254,7.374740040413575e-05,0.2977624784853701,0.010327022375215147,0.00022124220121240727,0.00014012006076785793,0.0007743477042434254,0.00010324636056579006,63.342592592592595,233.38726333907056,22603.490302493494
flavius_josephus.antiquitates_judaicae.part.9.tess,0.0002348284075279278,0.005412235678262717,0.00012300535632415267,0.00027955762800943785,0.01025417379538618,0.0024824717367238082,0.00012300535632415267,7.82761358426426e-05,0.00042953869804559895,0.004640371229698376,0.001565522716852852,0.007637514397217843,0.0003131045433705704,8.945844096302012e-05,0.2482598607888631,0.002320185614849188,0.00017891688192604025,0.0002348284075279278,0.0008163082737875586,0.00010064074608339763,65.83333333333333,207.48723897911833,16271.711554093703
flavius_josephus.contra_apionem.part.1.tess,0.0006387814016338062,0.0034887291935384803,9.827406178981635e-05,0.00034395921626435724,0.010159081137522265,0.003058780173208034,7.370554634236226e-05,4.9137030894908174e-05,0.00048723570668410455,0.07960199004975124,0.0016092377618082427,0.007726798108224311,0.0012529942878201584,0.00027025366992199497,0.18407960199004975,0.0,0.0005650758552914441,0.0001965481235796327,0.00040538050488299245,4.9137030894908174e-05,54.15853658536585,202.5,15755.543532338308
flavius_josephus.contra_apionem.part.2.tess,0.0007963287893102983,0.0025509515454177354,4.049129437171008e-05,0.0006613578080712646,0.008908084761776219,0.0020110676204616006,0.00014846807936293697,5.398839249561344e-05,0.0008355590038943018,0.13583815028901733,0.0015656633823727898,0.00634363611823458,0.0015791604804966932,0.0003104332568497773,0.1416184971098266,0.002890173410404624,0.0007153462005668782,0.00014846807936293697,0.0006613578080712646,6.748549061951681e-05,57.473684210526315,214.13294797687863,18695.83203581811
flavius_josephus.de_bello_judaico_libri_vii.part.1.tess,0.000324884714416638,0.002957905608867898,0.00015516881882585693,0.00032003568882832997,0.009824125841912067,0.0014595567020807168,5.8188307059696354e-05,6.788635823631241e-05,0.0004611980354926233,0.021359223300970873,0.002128722233267225,0.009111319080430787,0.0006449204032449679,0.00044126132853603066,0.24854368932038834,0.002912621359223301,0.0005139967123606511,0.00032003568882832997,0.0009164658361902175,0.00012122563970770074,54.78378378378378,200.22038834951456,15490.131040625885
flavius_josephus.de_bello_judaico_libri_vii.part.2.tess,0.0002677529787518886,0.0026902799293642143,0.00019762719860258446,0.00046538017735447306,0.009868609788283895,0.0013961405320634193,5.7375638303976134e-05,8.28759219946322e-05,0.0006594712477065418,0.037037037037037035,0.002250400035700397,0.00892509929172962,0.00033787875890119276,0.00045263003550914503,0.23544973544973544,0.003968253968253968,0.0003888793262825049,0.00031875354613320074,0.0005992566667304173,0.0001275014184532803,58.98522167487685,207.48809523809524,12721.284249811022
flavius_josephus.de_bello_judaico_libri_vii.part.3.tess,0.00021579850585224996,0.0026717910248373806,0.00013358955124186903,0.0005138059663148809,0.011005723798464748,0.0012228581998294163,0.00011303731258927378,0.0,0.0005502354372784509,0.04103671706263499,0.002579305950900702,0.009854798433919414,0.00045214925035709513,0.00041104477305190467,0.2267818574514039,0.0021598272138228943,0.0003185596991152261,0.00038021641507301183,0.0010687164099349522,4.1104477305190467e-05,55.49152542372882,210.1792656587473,15214.345833586029
flavius_josephus.de_bello_judaico_libri_vii.part.4.tess,0.0002547289191276767,0.002629459810350211,0.0002382947953129879,0.0004026360334598761,0.010723265789084455,0.001101086295584151,9.860474288813292e-05,4.108530953672205e-05,0.00048009298643105614,0.04861111111111111,0.002243257900705024,0.00920310933622574,0.00044372134299659814,0.00027116304294236553,0.21354166666666666,0.003472222222222222,0.0004848066525333202,0.0003122483524790876,0.0007313185097536525,8.21706190734441e-05,54.166666666666664,211.28125,14914.007703993055
flavius_josephus.de_bello_judaico_libri_vii.part.5.tess,0.00026747026622207164,0.0020595210499099515,0.00017831351081471443,0.0004457837770367861,0.010422424707120058,0.0016226529484139013,4.457837770367861e-05,2.6747026622207165e-05,0.0005802472602034609,0.07272727272727272,0.002398316720457909,0.00964676093507605,0.00032096431946648595,0.00013373513311103582,0.23272727272727273,0.0036363636363636364,0.00023180756405912875,0.00022289188851839305,0.0008380735008291578,5.349405324441433e-05,47.90277777777778,203.9309090909091,12460.424317355377
flavius_josephus.de_bello_judaico_libri_vii.part.6.tess,0.0003820621806198959,0.0020177658913988253,0.00028654663546492194,0.00034624385118678066,0.01121113711256507,0.0012178232007259181,5.969721572185873e-05,3.581832943311524e-05,0.0008667720389537552,0.0825,0.0024834041740293233,0.009778403935240461,0.000799942690672907,0.00035818329433115237,0.2325,0.0125,0.0002268494197430632,0.00029848607860929365,0.0006447299297960744,3.581832943311524e-05,55.43636363636364,209.39,14011.082899999998
flavius_josephus.de_bello_judaico_libri_vii.part.7.tess,0.0005118957594089931,0.0036298062939910418,9.307195625618055e-05,0.00024431388517247396,0.008795299866209062,0.0020475830376359724,0.00010470595078820313,0.00013960793438427084,0.0006789432308168759,0.0456989247311828,0.0018498051305915887,0.007585364434878715,0.0004653597812809028,0.00020941190157640626,0.1989247311827957,0.0,0.0004653597812809028,0.0002792158687685417,0.0005816997266011285,1.163399453202257e-05,59.78048780487805,231.06182795698925,15406.644026766096
flavius_josephus.josephi_vita.tess,0.00017215758761915119,0.0041499039541879595,0.00011779203363415606,0.00041680258055162915,0.007475263672936827,0.0022199267877206336,0.00010873110796999022,1.81218513283317e-05,0.00040288981879114743,0.010256410256410256,0.0012322858903265558,0.007475263672936827,0.003579065637345511,0.000425863506215795,0.13675213675213677,0.011965811965811967,0.0003352542495741365,0.00027182776992497554,0.0008336051611032583,3.62437026566634e-05,47.93181818181818,188.65641025641025,11652.434082840246
galen.natural_faculties.part.1.tess,0.000722553794129973,0.002485585051807107,0.00011560860706079567,0.0011127328429601584,0.012904810763161318,0.002369976444746311,0.00018786398647379298,0.00015896183470859404,0.0013604811155945148,0.10666666666666667,0.0026589979623983006,0.009277590716628852,0.0006936516423647741,0.00021676613823899189,0.15466666666666667,0.0026666666666666666,0.00015896183470859404,0.0003901790488301854,0.0008959667047211665,0.00015896183470859404,56.18181818181818,184.53066666666666,13512.510392888904
galen.natural_faculties.part.2.tess,0.0007360894123302488,0.002643912991227016,1.5022232904698955e-05,0.0010515563033289268,0.013129431558706887,0.0024336017305612305,0.00010515563033289268,0.00015022232904698954,0.0011739254389642624,0.16620498614958448,0.002268357168609542,0.008833072947962985,0.0006309337819973561,0.0005558226174738613,0.1440443213296399,0.0110803324099723,0.00034551135680807593,0.00021031126066578537,0.0009614229059007331,6.008893161879582e-05,56.672413793103445,184.398891966759,15235.846425365038
galen.natural_faculties.part.3.tess,0.0005238493012982968,0.0029873568263227195,5.6632356897113164e-05,0.000778694907335306,0.012813070747971854,0.0020387648482960738,9.910662456994804e-05,7.079044612139146e-05,0.0014907268023910088,0.041666666666666664,0.0028457759340799367,0.009655816850957795,0.0005238493012982968,0.0004672169444011836,0.15384615384615385,0.0,0.00041058458750407043,0.0006512721043168014,0.0009485919780266455,9.910662456994804e-05,43.57142857142857,226.38141025641025,17282.85773134449
herodotus.histories.part.1.tess,0.0007616384616989754,0.0018310623291530163,0.00011998414122655093,0.00040168603801932266,0.009546564280199487,0.00396469336226864,9.390063226425725e-05,0.0,0.0005309800298410776,0.010657193605683837,0.0020605972080212005,0.010610771445861068,0.0013146088516996013,0.0,0.16163410301953818,0.03374777975133215,0.00037038582726457025,0.00022953487886818438,0.0011372409907560044,0.00011476743943409219,47.36764705882353,170.24156305506216,11426.573974111054
herodotus.histories.part.2.tess,0.0009852944798876765,0.002198438308249378,0.0001909008054782373,0.00037564352045717665,0.009384929920930119,0.004150552996526837,6.158090499297978e-05,0.0,0.0005226871095402843,0.009708737864077669,0.0020937507697613125,0.01078281646427076,0.0007451289504150553,0.0,0.14927184466019416,0.0048543689320388345,0.0003818016109564746,0.0001416360814838535,0.0009606621178904845,9.852944798876764e-05,45.57142857142857,197.0728155339806,13775.050523140708
herodotus.histories.part.3.tess,0.0007043105226837788,0.0020489033387164476,0.00014939920178140762,0.0004339691099364698,0.008878581134437938,0.004339691099364698,0.00015651344948528417,0.0,0.0007206918641896221,0.0194884287454324,0.0020062178524931883,0.010593114831072187,0.0013445928160326687,0.0,0.17904993909866018,0.04141291108404385,0.00031302689897056834,0.0001849704403007904,0.0010386801647659768,9.24852201503952e-05,49.04022988505747,171.2095006090134,9559.43723007947
herodotus.histories.part.4.tess,0.000716516378482878,0.0018318484770647164,0.00022306641971636768,0.0002501047736213819,0.009544538928470035,0.0046438372831862,7.435547323878922e-05,0.0,0.0004416120879419518,0.007683863885839737,0.002021116954399816,0.010822101150481959,0.0008922656788654707,0.0,0.15697036223929747,0.006586169045005488,0.00034473901228893186,0.00024334518514512838,0.0007029972015303709,8.111506171504278e-05,48.401234567901234,162.390779363337,11197.643120248791
herodotus.histories.part.5.tess,0.0005756766682216553,0.0018759119016188426,0.0001488818969538764,0.000317614713501603,0.00898254111621721,0.004109140355926988,0.0001290309773600262,0.0,0.0003517375836632967,0.014545454545454545,0.0020942720171511944,0.010262925430020546,0.0011612787962402358,0.0,0.14,0.02727272727272727,0.00018858373614157677,0.00028783833411082766,0.0009925459796925093,0.00010918005776617602,52.72941176470588,183.18363636363637,12316.520823140492
herodotus.histories.part.6.tess,0.0005677731935349559,0.001949354631136682,8.516597903024338e-05,0.00022710927741398235,0.008686929861084824,0.004012263900980355,4.7314432794579656e-05,0.0,0.0005886821116597037,0.006756756756756757,0.0021575381354328326,0.010399712328248609,0.000681327832241947,0.0,0.13006756756756757,0.016891891891891893,0.0001797948446194027,0.00022710927741398235,0.0011450092736288277,0.00010409175214807524,49.69767441860465,178.50675675675674,11762.986440832728
herodotus.histories.part.7.tess,0.0006077027720166812,0.001427265226020829,0.00014495662451774046,0.0004738966570772284,0.010386699672175018,0.003930554626346424,0.00014495662451774046,0.0,0.00036392585010804046,0.02277227722772277,0.002140897839031244,0.010364398653018443,0.0014662920095448362,0.0,0.15841584158415842,0.039603960396039604,0.000328940032559488,0.00031778952298120025,0.0011986797796659308,0.00010035458620458954,49.47179487179487,177.5881188118812,12461.06599745124
herodotus.histories.part.8.tess,0.0007233171134950308,0.0017472335468841002,0.0001878745749337742,0.0004508989798410581,0.009778871625302948,0.0038326413286489938,0.00010333101621357581,0.0,0.0006435189128315778,0.0065040650406504065,0.0020008642230446953,0.009440697390422154,0.0012399721945629098,0.0,0.16097560975609757,0.014634146341463415,0.00013151220245364196,0.0003757491498675484,0.0016157213444304582,0.00021605576117384034,50.78260869565217,173.0959349593496,10336.463967215273
herodotus.histories.part.9.tess,0.0007073967798501515,0.001544316913757373,9.963334927466922e-05,0.00029890004782400767,0.010929778415431213,0.004244380679100909,0.00010959668420213614,0.0,0.00045413260672116256,0.007285974499089253,0.0018332536266539136,0.009564801530368245,0.001155746851586163,0.0,0.18579234972677597,0.025500910746812388,0.0002291567033317392,0.0005280567511557468,0.001544316913757373,0.00019926669854933844,53.59349593495935,182.81967213114754,11886.2607423333
hippocrates.de_aere_aquis_et_locis.tess,0.00027116098619164825,0.0013349463935588837,0.00035459513578907847,0.00027116098619164825,0.020733386174961413,0.002211004964331901,2.0858537399357557e-05,0.0,0.0004818469402719293,0.0032679738562091504,0.002273580576529974,0.008781444245129532,0.00022944391139293312,4.1717074798715115e-05,0.12091503267973856,0.0,0.0015852488423511743,0.0002920195235910058,0.0002920195235910058,0.0005006048975845814,45.26829268292683,156.67320261437908,13277.906275364181
hippocrates.de_alimento.tess,0.0011911852293031567,0.0009529481834425253,0.0,0.00011911852293031566,0.02036926742108398,0.0023823704586063135,0.0,0.0,0.0005955926146515784,0.0,0.001786777843954735,0.00714711137581894,0.00035735556879094697,0.0,0.08571428571428572,0.0,0.0,0.00047647409172126264,0.0,0.0,23.125,119.92857142857143,7631.580612244898
hippocrates.de_morbis_popularibus.tess,0.0005205688166582021,0.0005078720162519045,6.348400203148806e-05,0.00015236160487557134,0.009497206703910615,0.001739461655662773,0.0,0.0,0.00034281361097003555,0.0,0.0013712544438801422,0.00765617064499746,6.348400203148806e-05,0.0,0.06798516687268233,0.0,0.0001904520060944642,0.00021584560690705943,0.0001904520060944642,5.0787201625190454e-05,28.671875,97.35475896168109,6851.17822518913
hippocrates.de_prisca_medicina.tess,0.0013281713623647102,0.002232458247378981,0.0,0.000706474128917399,0.022211546613163026,0.004041032017407522,0.0,8.477689547008788e-05,0.0016990580660546082,0.08173076923076923,0.0016390199790883657,0.009721084013903411,0.0006216972334473111,0.0,0.23557692307692307,0.0,0.00039562551219374345,0.0009608048153276627,0.0004521434425071354,0.00011303586062678385,43.390625,170.12980769230768,14690.99757303994
hippocrates.jusjurandum.tess,0.0011750881316098707,0.0005875440658049354,0.0,0.0,0.026439482961222092,0.004112808460634548,0.0,0.0,0.0,0.0,0.0011750881316098707,0.009400705052878966,0.0017626321974148062,0.0,0.125,0.0,0.0,0.0,0.0,0.0,36.5,212.75,36282.9375
hyperides.speeches.part.1.tess,0.00018000180001800017,0.0026100261002610027,0.00045000450004500047,0.0005400054000540005,0.00999009990099901,0.004140041400414004,0.00018000180001800017,0.00036000360003600034,0.000783348254252462,0.23214285714285715,0.0022500225002250024,0.007560075600756008,0.004410044100441005,0.0005400054000540005,0.4107142857142857,0.17857142857142858,0.00018000180001800017,0.00036000360003600034,0.0007200072000720007,0.00036000360003600034,47.354838709677416,198.41071428571428,17119.884885204083
hyperides.speeches.part.2.tess,0.00032483352281955497,0.0021114178983271076,0.00016241676140977748,0.0008120838070488875,0.010719506253045314,0.003573168751015105,0.00032483352281955497,0.0,0.0007462686567164179,0.18604651162790697,0.001624167614097775,0.007471171024849764,0.0038980022738346596,0.00032483352281955497,0.20930232558139536,0.06976744186046512,0.0,0.00032483352281955497,0.0006496670456391099,0.00016241676140977748,50.44444444444444,143.1860465116279,7549.965386695511
hyperides.speeches.part.3.tess,0.0007125736865971368,0.0025263976161171214,0.00012955885210857033,0.0011660296689771329,0.009781693334197058,0.003238971302714258,0.00025911770421714066,6.477942605428517e-05,0.0011329037739856971,0.0875,0.0023320593379542657,0.008680443091274212,0.007190516292025653,0.00019433827816285547,0.2875,0.1625,0.00025911770421714066,0.00038867655632571094,0.0014899267992485588,0.0003238971302714258,53.85294117647059,192.9625,13585.786093749999
